time,growthRate,chemical0,chemical1,chemical2,chemical3,chemical4,chemical5,chemical6,chemical7,chemical8,chemical9,chemical10,chemical11,chemical12,chemical13,chemical14,chemical15,chemical16,chemical17,chemical18,chemical19,chemical20,chemical21,chemical22,chemical23,chemical24,chemical25,chemical26,chemical27,chemical28,chemical29,chemical30,chemical31,chemical32,chemical33,chemical34,chemical35,chemical36,chemical37,chemical38,chemical39,chemical40,chemical41,chemical42,chemical43,chemical44,chemical45,chemical46,chemical47,chemical48,chemical49,chemical50,chemical51,chemical52,chemical53,chemical54,chemical55,chemical56,chemical57,chemical58,chemical59,chemical60,chemical61,chemical62,chemical63,chemical64,chemical65,chemical66,chemical67,chemical68,chemical69,chemical70,chemical71,chemical72,chemical73,chemical74,chemical75,chemical76,chemical77,chemical78,chemical79,chemical80,chemical81,chemical82,chemical83,chemical84,chemical85,chemical86,chemical87,chemical88,chemical89,chemical90,chemical91,chemical92,chemical93,chemical94,chemical95,chemical96,chemical97,chemical98,chemical99
8900.0,0.18422511249619022,4.95122859666414e-90,7.950906086766815e-117,0.022491196497844188,1e-323,1e-323,1e-323,1e-323,0.016498613988952814,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,4.333140954559652e-87,7.402158898139712e-166,1.1618371160646925e-155,1e-323,0.0863905883701669,1e-323,3.65578208774e-313,1e-323,1e-323,0.038196655120120215,1e-323,4.7659050611246404e-83,0.20602713651531848,1e-323,2.1970852209844426e-62,0.14955564611803918,1e-323,4.9157297430835615e-206,8.132770536083864e-308,1e-323,7.597602655476845e-221,1e-323,5.584004016974974e-300,1e-323,4.224088016849363e-142,1e-323,7.736337088147934e-96,1e-323,1.2182122441149463e-305,1e-323,1e-323,0.15708237567084335,1.5e-323,0.12187498033708588,1e-323,1.3190183989354326e-281,1e-323,1e-323,1e-323,6.843445641067484e-132,1.5e-323,5.3889315109798906e-89,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,7.222125520864031e-307,1e-323,1.470994771214e-312,5.420392196941767e-05,5.889685493644937e-307,1e-323,1e-323,1e-323,1e-323,1e-323,2.242801952307198e-58,1e-323,1e-323,1e-323,1e-323,8.688027066329148e-273,1e-323,2.63012770819e-312,1e-323,1e-323,3.122954334075839e-73,1e-323,1e-323,1e-323,1e-323,1e-323,3.964272751153234e-250,1e-323,4.878243421545534e-289,1e-323,1e-323,1.3875281106253495e-286,0.2018286034596596
9000.0,0.1911881807990814,1.0606361434585406e-87,1.0696536124872991e-121,0.0023668026817418907,1e-323,1e-323,1e-323,1e-323,0.07413947811294451,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,2.9819543494788613e-91,1.616970856417228e-166,3.5052607460656194e-154,1e-323,0.07888775973102345,1.5e-323,2.84967e-319,1e-323,1.5e-323,0.0005932164058226756,1e-323,7.319953786407498e-83,0.05298665087371216,1e-323,5.61410383218542e-63,0.0577927432672564,1e-323,9.531950974616291e-206,1.32428336375e-313,1e-323,1.4101858314666579e-223,1e-323,7.692510998684302e-304,1e-323,1.818275423031934e-144,1e-323,1.425247267994857e-95,1e-323,5.3478492865429e-310,1e-323,1e-323,0.208444633788477,1.5e-323,0.2610283173022205,1e-323,2.475911371298521e-284,1e-323,1e-323,1e-323,1.9663099408611872e-133,1.5e-323,3.13357559085941e-90,1e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,7.459695883101e-311,1e-323,1.87950447e-316,0.13444455946518796,5.304700732e-313,1e-323,1e-323,1e-323,1e-323,1e-323,1.0461272501625224e-61,1e-323,1e-323,1e-323,1e-323,1.3829902118783026e-276,1e-323,4.6957003965e-314,1e-323,1e-323,5.500372281434099e-72,1e-323,1e-323,1e-323,1e-323,1e-323,2.9364747287242383e-255,1e-323,2.3299225393387528e-294,1e-323,1e-323,7.832632392070628e-287,0.1293158383716135
9100.0,0.16546352585540713,6.961754637372872e-92,2.546714761737152e-124,0.21392582467911697,1e-323,1e-323,1e-323,1e-323,0.01322668223489491,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.2805192966635808e-92,1.4989621713299061e-170,4.4666355637054267e-157,1e-323,0.07869824255902254,1e-323,1.5e-323,1e-323,1e-323,0.0008314611431364333,1e-323,1.4838970944132653e-83,0.1959038882797472,1e-323,1.5617306720910753e-64,0.1581408657514751,1e-323,5.619208551864867e-209,2.18643e-318,1e-323,6.896643212938686e-227,1e-323,1.65138657811668e-309,1e-323,7.50568989379445e-148,1e-323,3.597359571610114e-97,1e-323,7.372367524933e-312,1e-323,1e-323,0.09984858260983501,1e-323,0.19848807998934137,1e-323,2.3575486581483462e-288,1e-323,1e-323,1e-323,1.3933193537494207e-136,1e-323,6.394712387163416e-88,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,4.280725e-317,1e-323,4.54624e-319,0.014331844551969638,1.29428287e-316,1e-323,1e-323,1e-323,1e-323,1e-323,1.805607004172854e-63,1e-323,1e-323,1e-323,1e-323,1.273345174136761e-281,1e-323,1.0662e-319,1e-323,1e-323,8.313621942664062e-76,1e-323,1e-323,1e-323,1e-323,1e-323,1.000316471773485e-258,1e-323,3.4102075829539924e-298,1e-323,1e-323,6.464459196074208e-293,0.026604528201460538
9200.0,0.1732206695990377,1.1454623915101534e-97,2.802585089312851e-121,0.01694873958097955,1e-323,1e-323,1e-323,1e-323,0.002805480679144422,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,2.07444007520799e-87,2.566932926853957e-175,1.3052474942169922e-163,1e-323,0.012040523330194392,1e-323,1.5e-323,1e-323,1e-323,0.035767858484402705,1e-323,7.974789523340983e-86,0.26617027741699656,1e-323,6.381343230332377e-62,0.17517606884617745,1e-323,1.6766323678905911e-214,1.3424e-320,1e-323,6.424954013708903e-228,1e-323,4.536986799132022e-307,1e-323,2.9788722059954515e-151,1e-323,1.6397302002642389e-100,1e-323,1.5039907e-317,1e-323,1e-323,0.20412901910550965,1.5e-323,0.11402876530259952,1e-323,8.845391288949673e-295,1e-323,1e-323,1e-323,4.371273837827547e-138,1e-323,2.1982499606020185e-91,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,4.1584334e-317,1e-323,4e-323,9.742518528043234e-06,3.88e-321,1e-323,1e-323,1e-323,1e-323,1e-323,8.773944691878218e-62,1e-323,1e-323,1e-323,1e-323,1.8593775488333697e-287,1e-323,1.5e-323,1e-323,1e-323,1.6406769298288868e-73,1e-323,1e-323,1e-323,1e-323,1e-323,1.4861179379262874e-256,1e-323,8.123489702778266e-297,1e-323,1e-323,3.542533359835299e-298,0.17292352473546763
9300.0,0.17128887550079486,1.9461419634569065e-96,1.479011020922094e-124,0.0006176755599474597,1e-323,1e-323,1e-323,1e-323,0.01854514692381831,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.546189751265936e-89,5.923578158791731e-176,3.4512823655739283e-164,1e-323,0.08642105153250983,1.5e-323,1.5e-323,1e-323,1.5e-323,0.008354537180435623,1e-323,2.6010459683733523e-87,0.02244703984996981,1e-323,3.7045808051116625e-60,0.08132361085906242,1e-323,2.6213740020637196e-214,1.5e-323,1e-323,1.4517385571463696e-230,1e-323,3.6037885086443e-310,1e-323,1.071499732800863e-153,1e-323,3.6290984347968467e-100,1e-323,9e-323,1e-323,1e-323,0.2004934929253743,1.5e-323,0.16177572006283147,1e-323,1.0131781957009528e-297,1e-323,1e-323,1e-323,5.873339217979345e-140,1e-323,6.911606044650637e-94,1e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1.7653e-320,1e-323,1.5e-323,0.28005729741260604,1.5e-323,1e-323,1e-323,1e-323,1e-323,1e-323,9.174984791524076e-64,1e-323,1e-323,1e-323,1e-323,8.806967971315633e-291,1e-323,1.5e-323,1e-323,1e-323,4.046020680755864e-71,1e-323,1e-323,1e-323,1e-323,1e-323,7.091217710979675e-260,1e-323,1.7568282497498e-300,1e-323,1e-323,5.037000241596527e-300,0.13996442769344464
9400.0,0.18788292295586007,1.3928167995895147e-98,2.459833741585336e-129,0.05178078167413021,1e-323,1e-323,1e-323,1e-323,0.046145932547844264,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.7838231722586954e-93,3.2682439868320014e-180,1.5463476291909648e-165,1e-323,0.1276632235973261,1e-323,1e-323,1e-323,1e-323,4.76005197406872e-05,1e-323,4.624903319568502e-86,0.17540523289364376,1e-323,1.2560797209511771e-62,0.0738141924422079,1e-323,2.0925294427435765e-216,1e-323,1e-323,2.601409772727257e-233,1e-323,3.2958972e-316,1e-323,3.3210184396632306e-158,1e-323,2.994587934852064e-101,1e-323,4e-323,1e-323,1e-323,0.15458030608473441,1e-323,0.2808298143060487,1e-323,5.363782142152039e-302,1e-323,1e-323,1e-323,8.402821799371481e-143,1e-323,1.1188613628867578e-91,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,0.034319797660987195,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.8358961566726797e-66,1e-323,1e-323,1e-323,1e-323,1.5386101599219181e-295,1e-323,1e-323,1e-323,1e-323,2.1900124319577858e-74,1e-323,1e-323,1e-323,1e-323,1e-323,7.659539623026151e-265,1e-323,1.0916520990945213e-305,1e-323,1e-323,3.506991702882502e-304,0.05541311827333675
9500.0,0.1829247606856821,1.1503273461160144e-104,4.508821841181908e-126,0.013875956531622062,1e-323,1e-323,1e-323,1e-323,0.0005852219806606302,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,3.38646142307517e-88,2.44439909906444e-184,4.74524208472083e-171,1e-323,0.0033973083184589427,1e-323,1e-323,1e-323,1e-323,0.05012248572313553,1e-323,9.195169178430525e-89,0.2816847013254031,1e-323,1.6313983327481665e-61,0.26150751375875225,1e-323,2.4274637055093506e-222,1e-323,1e-323,2.6003513356940773e-235,1e-323,1.0927148196e-314,1e-323,6.45802924808453e-160,1e-323,1.4437173170858393e-104,1e-323,1.5e-323,1e-323,1e-323,0.2312966517176299,1.5e-323,0.07895133493068614,1e-323,1.5578886075891116e-307,1e-323,1e-323,1e-323,2.495793065480534e-144,1e-323,1.7581272210070544e-93,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1.5e-323,1.3276254793524252e-05,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.6249635302838727e-65,1e-323,1e-323,1e-323,1e-323,8.543748535303921e-302,1e-323,1e-323,1e-323,1e-323,8.430899794803645e-74,1e-323,1e-323,1e-323,1e-323,1e-323,1.6245063371564197e-263,1e-323,4.402991488349035e-305,1e-323,1e-323,1.254400260751655e-309,0.07856554945885769
9600.0,0.19322890595665654,6.816028416071594e-107,2.7539235173116996e-127,0.0031151285368507817,1e-323,1e-323,1e-323,1e-323,0.020737317733380216,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.1603251744490997e-87,2.1196664174532986e-186,9.608786564142734e-176,1e-323,0.2037293402812918,1e-323,1e-323,1e-323,1e-323,0.07204584594165903,1e-323,8.614485391449449e-92,0.05604193772836328,1e-323,2.4221934821857194e-57,0.14274995723640832,1e-323,5.515551083117219e-223,1e-323,1e-323,3.187258702179387e-237,1e-323,9.7184817e-317,1e-323,1.480509487791848e-163,1e-323,9.49871593713815e-105,1e-323,1.5e-323,1e-323,1e-323,0.05303040303542516,1.5e-323,0.09175450898628075,1e-323,1.093236807527e-311,1e-323,1e-323,1e-323,2.641359987757308e-147,1e-323,4.561336726891636e-96,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1.5e-323,0.126868880912646,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.2030458745983763e-65,1e-323,1e-323,1e-323,1e-323,5.85939119447375e-305,1e-323,1e-323,1e-323,1e-323,1.3017436798325883e-70,1e-323,1e-323,1e-323,1e-323,1e-323,2.3805407386194773e-264,1e-323,1.782299613465591e-306,1e-323,1e-323,6.83462679e-315,0.2299266796076946
9700.0,0.20162829443420116,3.0013709577287745e-105,4.976289208438542e-133,0.00776671999227992,1e-323,1e-323,1e-323,1e-323,0.09840895952850948,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,7.093478464414651e-93,8.472714323551086e-190,4.915025314140798e-174,1e-323,0.13022685933375303,1e-323,1e-323,1e-323,1e-323,2.5392094387921277e-05,1e-323,7.333860109982195e-89,0.11947306055911718,1e-323,2.126901805596008e-60,0.05478513697530082,1e-323,4.2579356140764406e-224,1e-323,1e-323,9.525337284175067e-240,1e-323,3.7e-322,1e-323,1.2796837683343224e-167,1e-323,2.920823485263248e-105,1e-323,1.5e-323,1e-323,1e-323,0.1974399426570024,1e-323,0.27138006686370847,1e-323,1.05920029e-315,1e-323,1e-323,1e-323,1.2915476549029004e-148,1e-323,2.070653425054543e-95,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,0.04084234755461481,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,2.4918120854645124e-69,1e-323,1e-323,1e-323,1e-323,1.436470206260597e-309,1e-323,1e-323,1e-323,1e-323,1.254764525233625e-72,1e-323,1e-323,1e-323,1e-323,1e-323,2.3996119588390684e-270,1e-323,1.319144081487e-312,1e-323,1e-323,2.88548962e-315,0.07965151444132607
9800.0,0.19008695064561354,8.748654527191258e-111,7.174814594705681e-131,0.058656585363055964,1e-323,1e-323,1e-323,1e-323,0.0006044106708283018,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,5.594373150266044e-89,1.9427053530256483e-193,3.2259864155559587e-178,1e-323,0.00980330013594349,1e-323,1e-323,1e-323,1e-323,0.09890623015325473,1e-323,1.599430627834986e-91,0.2478763542439715,1e-323,3.202505319831267e-60,0.34773216496375703,1e-323,2.7451469413914776e-229,1e-323,1e-323,7.251853655927366e-243,1e-323,1.22e-321,1e-323,1.6344692427761582e-168,1e-323,1.0801626064370725e-107,1e-323,1.5e-323,1e-323,1e-323,0.18249930885019416,1e-323,0.03931636910056351,1e-323,4.206e-320,1e-323,1e-323,1e-323,1.9065696632498684e-150,1e-323,7.866760791687371e-95,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1.5e-323,0.00021073856672050443,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,2.1385282303092678e-69,1e-323,1e-323,1e-323,1e-323,1.94223794e-315,1e-323,1e-323,1e-323,1e-323,2.1182464762564162e-74,1e-323,1e-323,1e-323,1e-323,1e-323,1.843589581540959e-270,1e-323,2.5200147633e-313,1e-323,1e-323,3.65e-321,0.014394537951710949
9900.0,0.19200862578540034,1.0008128294763029e-114,2.5737769252285042e-130,0.016067213861568497,1e-323,1e-323,1e-323,1e-323,0.026252040586473742,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,3.1259671380453087e-86,8.456474242220768e-198,1.610969031475083e-184,1e-323,0.17368053050376062,1e-323,1e-323,1e-323,1e-323,0.06334888995059931,1e-323,2.0320563608612455e-93,0.13162515112829748,1e-323,9.41546705668309e-56,0.15005132801697765,1e-323,2.143013946344537e-232,1e-323,1e-323,1.412207680531487e-243,1e-323,1.01e-321,1e-323,7.687375010471869e-174,1e-323,4.931684956249329e-110,1e-323,1.5e-323,1e-323,1e-323,0.09505015225825604,1.5e-323,0.12299604389717612,1e-323,1.5e-323,1e-323,1e-323,1e-323,1.1537713129126758e-152,1e-323,4.2841143641646473e-98,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1.5e-323,0.0005283161177599219,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,2.9750158172950027e-68,1e-323,1e-323,1e-323,1e-323,1.1638e-319,1e-323,1e-323,1e-323,1e-323,4.2332568966998024e-71,1e-323,1e-323,1e-323,1e-323,1e-323,4.065013653161016e-269,1e-323,1.0116640783e-312,1e-323,1e-323,1.5e-323,0.22040033367913067
10000.0,0.21021294005381463,5.379251986913407e-112,6.002707963085659e-136,0.0035766343396934097,1e-323,1e-323,1e-323,1e-323,0.11439202806244206,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,2.3555330883510666e-91,5.260882137846884e-199,2.594920304700015e-182,1e-323,0.09599444465092648,1e-323,1e-323,1e-323,1e-323,0.00010716249192490137,1e-323,4.6873681106688456e-92,0.08080310121172526,1e-323,1.139278425755318e-57,0.04791781621705012,1e-323,3.4960013577749964e-232,1e-323,1e-323,2.9521770991727197e-246,1e-323,1e-323,1e-323,1.4333562085987577e-176,1e-323,8.618075552361524e-110,1e-323,1.5e-323,1e-323,1e-323,0.2279127500563599,1e-323,0.24878130824417805,1e-323,1e-323,1e-323,1e-323,1e-323,5.150320270724276e-154,1e-323,1.2106567655762986e-98,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,0.07502647902557175,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,4.496975733921674e-72,1e-323,1e-323,1e-323,1e-323,6e-323,1e-323,1e-323,1e-323,1e-323,9.802244365133355e-71,1e-323,1e-323,1e-323,1e-323,1e-323,4.392994206947834e-275,1e-323,8.25416e-319,1e-323,1e-323,1e-323,0.1054882757001281
10100.0,0.1572043074594236,8.978917783490002e-117,8.231172174146589e-137,0.24164101413792377,1e-323,1e-323,1e-323,1e-323,0.004665062871969243,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,9.029409038160377e-91,7.523999676770211e-203,1.3547812432858376e-185,1e-323,0.049444530688687045,1e-323,1e-323,1e-323,1e-323,0.006973893725409288,1e-323,1.3728639687960762e-93,0.23358581314995785,1e-323,1.252306654538342e-58,0.24060465056137267,1e-323,4.4606177644094345e-236,1e-323,1e-323,8.789625047260527e-250,1e-323,1e-323,1e-323,9.000163558136363e-179,1e-323,1.6651594776723822e-111,1e-323,1.5e-323,1e-323,1e-323,0.08474306644766001,1e-323,0.12068319066973598,1e-323,1e-323,1e-323,1e-323,1e-323,8.017405350100185e-157,1e-323,1.6586922567391688e-96,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,0.004635540120460403,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,2.180550003152545e-73,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,2.392872356011921e-74,1e-323,1e-323,1e-323,1e-323,1e-323,2.0072689214889206e-277,1e-323,1.374e-321,1e-323,1e-323,1e-323,0.01302323762682362
10200.0,0.17515636063169504,3.855040435656875e-122,2.1571191895635196e-134,0.02329811757443014,1e-323,1e-323,1e-323,1e-323,0.0071675192515354555,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,4.0539412338558885e-86,8.418008488865045e-208,2.1677020065617877e-192,1e-323,0.03542678585611908,1e-323,1e-323,1e-323,1e-323,0.03505522100806523,1e-323,1.561829133354445e-95,0.24257546730205642,1e-323,3.16854515595403e-55,0.1581247508179219,1e-323,4.0216899640179914e-241,1e-323,1e-323,2.2757888321157266e-250,1e-323,1.5e-323,1e-323,2.660536416393404e-183,1e-323,7.045427019305609e-115,1e-323,1.5e-323,1e-323,1e-323,0.18539006159660879,1.5e-323,0.1190261338347857,1e-323,1e-323,1e-323,1e-323,1e-323,2.113663480210946e-158,1e-323,2.6427980643756846e-100,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1.5e-323,1.33987727520029e-05,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.7806007209681751e-71,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1e-323,1.9427358719327242e-71,1e-323,1e-323,1e-323,1e-323,1e-323,4.4958231797007376e-275,1e-323,4.656e-320,1e-323,1e-323,1e-323,0.19392254398572528
10300.0,0.17341230059570112,5.8054233869634226e-120,1.547597711613417e-138,0.0007432603314655861,1e-323,1e-323,1e-323,1e-323,0.03445614753070996,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,2.2839882050084428e-89,3.723741530178889e-208,1.4654571502929163e-191,1e-323,0.07364579450566767,1.5e-323,1e-323,1e-323,1.5e-323,0.002440122013500677,1e-323,3.6100081871782875e-96,0.026482825312117753,1e-323,1.1085296863262359e-54,0.07180448201095213,1e-323,9.53395532781932e-241,1e-323,1e-323,4.204605357029298e-253,1e-323,1.5e-323,1e-323,1.7652974938853695e-185,1e-323,1.7596943018916734e-114,1e-323,1.5e-323,1e-323,1e-323,0.20153659803221516,1.5e-323,0.23577716816271516,1e-323,1e-323,1e-323,1e-323,1e-323,5.764438486704301e-160,1e-323,1.9013088551946945e-102,1e-323,1e-323,1.5e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1.5e-323,0.20585624856517076,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,3.00224759504119e-74,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1.5e-323,1e-323,1e-323,2.1513360659892622e-69,1e-323,1e-323,1e-323,1e-323,1e-323,2.1060734032550098e-279,1e-323,1.5e-323,1e-323,1e-323,1.5e-323,0.1472573535354852
10400.0,0.18123729334086525,3.97430381082964e-123,9.635892584155712e-143,0.09580673235829848,1e-323,1e-323,1e-323,1e-323,0.03189654335875669,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.4037451197229638e-92,2.3607089058389453e-212,1.0658735605697205e-193,1e-323,0.11663159251169505,1e-323,1e-323,1e-323,1e-323,7.826304863365694e-05,1e-323,9.008214468370251e-96,0.185626680263053,1e-323,8.423166469377632e-57,0.08728269762949602,1e-323,3.126810327145024e-243,1e-323,1e-323,4.195086765762817e-256,1e-323,1e-323,1e-323,8.268639388678691e-190,1e-323,8.492464248772522e-116,1e-323,1.5e-323,1e-323,1e-323,0.1377640011332057,1e-323,0.26930847690083565,1e-323,1e-323,1e-323,1e-323,1e-323,3.9980485470134705e-163,1e-323,4.782120902076766e-100,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,0.02935086002871074,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.597642943130126e-76,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,5.4858856055027016e-73,1e-323,1e-323,1e-323,1e-323,1e-323,7.46219376098373e-284,1e-323,1e-323,1e-323,1e-323,1e-323,0.04625415276731481
10500.0,0.1801311552626006,3.035242743300412e-129,2.696902386442723e-139,0.013267681456840503,1e-323,1e-323,1e-323,1e-323,0.0007633466547723307,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,4.721068951681241e-87,1.0057134588778137e-216,1.3463662756766305e-199,1e-323,0.0037234606643153094,1e-323,1e-323,1e-323,1e-323,0.04353815386489512,1e-323,2.2837354659639188e-98,0.2824789571508788,1e-323,2.847495683342264e-55,0.22740147376261613,1e-323,3.441222383476939e-249,1e-323,1e-323,8.702025672166216e-258,1e-323,1.5e-323,1e-323,6.90050897635675e-192,1e-323,3.586628195090486e-119,1e-323,1.5e-323,1e-323,1e-323,0.2241692591240234,1.5e-323,0.09539541332292129,1e-323,1e-323,1e-323,1e-323,1e-323,1.3495272143124453e-164,1e-323,1.7466970660688656e-102,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1.5e-323,7.71862124967728e-06,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,2.689982917385809e-75,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,8.224220552160067e-72,1e-323,1e-323,1e-323,1e-323,1e-323,3.9005041339914066e-282,1e-323,1e-323,1e-323,1e-323,1e-323,0.1092545353774875
10600.0,0.18198740870850028,1.1981899489891923e-130,4.3987667977187794e-141,0.0016645685548800015,1e-323,1e-323,1e-323,1e-323,0.015364732541145832,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,2.959595336809021e-87,3.7886805947196913e-218,2.1596877657579607e-203,1e-323,0.1725170359290127,1e-323,1e-323,1e-323,1e-323,0.05095932001711621,1e-323,2.0577229976772366e-101,0.039975263756189136,1e-323,1.3984973243034326e-51,0.12282997864462755,1e-323,2.3492348284975993e-249,1e-323,1e-323,4.914975770035649e-260,1e-323,1.5e-323,1e-323,4.915630675547729e-195,1e-323,5.693606836537688e-119,1e-323,1.5e-323,1e-323,1e-323,0.06807733492468446,1.5e-323,0.08066980937244032,1e-323,1e-323,1e-323,1e-323,1e-323,1.6575759234214106e-167,1e-323,4.447842909624724e-105,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,1e-323,1.5e-323,0.2660643278151453,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,6.683319734448817e-76,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.1363615977552443e-68,1e-323,1e-323,1e-323,1e-323,1e-323,1.0752444424810175e-283,1e-323,1e-323,1e-323,1e-323,1.5e-323,0.1818776284447584
10700.0,0.19881066349220933,1.2058344424887971e-129,1.0661796242906612e-146,0.010196316016898676,1e-323,1e-323,1e-323,1e-323,0.08650129807576468,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,2.6850508951919135e-92,5.753730854913611e-222,3.7026583177538926e-202,1e-323,0.13337703599545525,1e-323,1e-323,1e-323,1e-323,2.2263619565035367e-05,1e-323,1.932009322477865e-98,0.13252896525716457,1e-323,1.195295448894145e-54,0.05797603010258734,1e-323,9.507707076611556e-251,1e-323,1e-323,1.6945695917961289e-262,1e-323,1e-323,1e-323,2.377394087922045e-199,1e-323,1.2140414840709213e-119,1e-323,1.5e-323,1e-323,1e-323,0.18771152625519527,1e-323,0.2779682604532382,1e-323,1e-323,1e-323,1e-323,1e-323,5.369345254452618e-169,1e-323,5.1365744322175676e-104,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1.5e-323,0.03941765174907113,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,2.067058869149748e-79,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,1e-323,4.223486128885186e-71,1e-323,1e-323,1e-323,1e-323,1e-323,1.6069824327977224e-289,1e-323,1e-323,1e-323,1e-323,1e-323,0.07430065247505982
